contract_id,contract_name,measure_id,measure_name,score,weight,domain
H8211 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,C02,Colorectal Cancer Screening,2.0,1.0,Part C
H8298 ,"HORIZON HEALTHCARE OF NEW JERSEY, INC. ",C02,Colorectal Cancer Screening,3.0,1.0,Part C
H8554 ,GHS INSURANCE COMPANY ,C02,Colorectal Cancer Screening,2.0,1.0,Part C
H8578 ,"HEALTH NEW ENGLAND, INC. ",C02,Colorectal Cancer Screening,4.0,1.0,Part C
H8649 ,AETNA HEALTH OF UTAH INC ,C02,Colorectal Cancer Screening,3.0,1.0,Part C
H8764 ,ASPIRE HEALTH PLAN ,C02,Colorectal Cancer Screening,5.0,1.0,Part C
H8908 ,"HUMANA MEDICAL PLAN OF MICHIGAN, INC. ",C02,Colorectal Cancer Screening,3.0,1.0,Part C
H8854 ,"CareFirst Advantage DSNP, Inc. ",C02,Colorectal Cancer Screening,3.0,1.0,Part C
H9003 ,KAISER FOUNDATION HP OF THE N W ,C02,Colorectal Cancer Screening,5.0,1.0,Part C
H9047 ,PROVIDENCE HEALTH ASSURANCE ,C02,Colorectal Cancer Screening,5.0,1.0,Part C
H9065 ,"AMH HEALTH, LLC ",C02,Colorectal Cancer Screening,4.0,1.0,Part C
H9191 ,"PROVIDER PARTNERS HEALTH PLAN OF MISSOURI, INC. ",C02,Colorectal Cancer Screening,3.0,1.0,Part C
H9207 ,"HEALTH PARTNERS PLANS, INC. ",C02,Colorectal Cancer Screening,3.0,1.0,Part C
H9219 ,"AMH HEALTH PLANS OF MAINE, INC. ",C02,Colorectal Cancer Screening,4.0,1.0,Part C
H9364 ,"WELLCARE OF MAINE, INC. ",C02,Colorectal Cancer Screening,3.0,1.0,Part C
H9460 ,"CIGNA HEALTHCARE OF ST LOUIS, INC. ",C02,Colorectal Cancer Screening,3.0,1.0,Part C
H9615 ,"MVP HEALTH PLAN, INC. ",C02,Colorectal Cancer Screening,4.0,1.0,Part C
H9630 ,"ARKANSAS HEALTH AND WELLNESS HEALTH PLAN, INC ",C02,Colorectal Cancer Screening,4.0,1.0,Part C
H9686 ,"ALIGNMENT HEALTH PLAN OF NEVADA, INC. ",C02,Colorectal Cancer Screening,5.0,1.0,Part C
H9730 ,"WELLCARE HEALTH INSURANCE COMPANY OF KENTUCKY, INC ",C02,Colorectal Cancer Screening,3.0,1.0,Part C
H9942 ,LONGEVITY HEALTH PLAN OF NEW JERSEY INSURANCE COMP ,C02,Colorectal Cancer Screening,1.0,1.0,Part C
H9952 ,MEDICA HEALTH PLANS ,C02,Colorectal Cancer Screening,3.0,1.0,Part C
R1390 ,HUMANA INSURANCE COMPANY ,C02,Colorectal Cancer Screening,3.0,1.0,Part C
R5329 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,C02,Colorectal Cancer Screening,3.0,1.0,Part C
R5342 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,C02,Colorectal Cancer Screening,4.0,1.0,Part C
R5826 ,HUMANA INSURANCE COMPANY ,C02,Colorectal Cancer Screening,4.0,1.0,Part C
R5941 ,"ANTHEM INSURANCE COMPANIES, INC. ",C02,Colorectal Cancer Screening,4.0,1.0,Part C
R6801 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,C02,Colorectal Cancer Screening,3.0,1.0,Part C
R7315 ,HUMANA INSURANCE COMPANY ,C02,Colorectal Cancer Screening,4.0,1.0,Part C
R7444 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,C02,Colorectal Cancer Screening,4.0,1.0,Part C
H0107 ,HEALTH CARE SERVICE CORPORATION ,C03,Annual Flu Vaccine,4.0,1.0,Part C
H0712 ,"WELLCARE OF CONNECTICUT, INC. ",C03,Annual Flu Vaccine,3.0,1.0,Part C
H0294 ,UNITEDHEALTHCARE INSURANCE COMPANY ,C03,Annual Flu Vaccine,3.0,1.0,Part C
H0321 ,"ARIZONA PHYSICIANS IPA, INC. ",C03,Annual Flu Vaccine,3.0,1.0,Part C
H0422 ,"UCARE HEALTH, INC. ",C03,Annual Flu Vaccine,5.0,1.0,Part C
H0423 ,"METROPLUS HEALTH PLAN, INC. ",C03,Annual Flu Vaccine,2.0,1.0,Part C
H0473 ,HUMANA INSURANCE COMPANY OF KENTUCKY ,C03,Annual Flu Vaccine,2.0,1.0,Part C
H0504 ,CALIFORNIA PHYSICIANS' SERVICE ,C03,Annual Flu Vaccine,5.0,1.0,Part C
H0543 ,UHC OF CALIFORNIA ,C03,Annual Flu Vaccine,4.0,1.0,Part C
H0755 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,C03,Annual Flu Vaccine,5.0,1.0,Part C
H0885 ,HEALTHIER NEW JERSEY INSURANCE COMPANY ,C03,Annual Flu Vaccine,3.0,1.0,Part C
H0907 ,"AMERIGROUP IOWA, INC. ",C03,Annual Flu Vaccine,2.0,1.0,Part C
H0913 ,"WELLCARE HEALTH PLANS OF NEW JERSEY, INC. ",C03,Annual Flu Vaccine,3.0,1.0,Part C
H1016 ,"AVMED, INC. ",C03,Annual Flu Vaccine,3.0,1.0,Part C
H1032 ,"Sunshine State Health Plan, Inc. ",C03,Annual Flu Vaccine,2.0,1.0,Part C
H1112 ,"WELLCARE OF GEORGIA, INC. ",C03,Annual Flu Vaccine,2.0,1.0,Part C
H1170 ,"KAISER FOUNDATION HP OF GA, INC. ",C03,Annual Flu Vaccine,5.0,1.0,Part C
H1969 ,"REGENCE BLUESHIELD OF IDAHO, INC. ",C03,Annual Flu Vaccine,3.0,1.0,Part C
H1189 ,CHRISTUS HEALTH PLAN ,C03,Annual Flu Vaccine,2.0,1.0,Part C
H1278 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,C03,Annual Flu Vaccine,3.0,1.0,Part C
H2172 ,KAISER FDTN HLTH PLAN OF THE MID-ATLANTIC STATES ,C03,Annual Flu Vaccine,5.0,1.0,Part C
H1304 ,"REGENCE BLUESHIELD OF IDAHO, INC. ",C03,Annual Flu Vaccine,3.0,1.0,Part C
H1360 ,"UnitedHealthcare Benefits of Texas, Inc. ",C03,Annual Flu Vaccine,2.0,1.0,Part C
H1607 ,"ANTHEM INSURANCE COMPANIES, INC. ",C03,Annual Flu Vaccine,3.0,1.0,Part C
H2458 ,MEDICA HEALTH PLANS ,C03,Annual Flu Vaccine,5.0,1.0,Part C
H2582 ,ROCKY MOUNTAIN HEALTH MAINTENANCE ORGANIZATION INC ,C03,Annual Flu Vaccine,3.0,1.0,Part C
H1799 ,"MOLINA HEALTHCARE OF KENTUCKY, INC. ",C03,Annual Flu Vaccine,1.0,1.0,Part C
H1944 ,"UNITEDHEALTHCARE OF WISCONSIN, INC. ",C03,Annual Flu Vaccine,5.0,1.0,Part C
H1947 ,"COMMUNITY CARE HEALTH PLAN OF LOUISIANA, INC. ",C03,Annual Flu Vaccine,1.0,1.0,Part C
H2168 ,VILLAGE SENIOR SERVICES CORPORATION ,C03,Annual Flu Vaccine,5.0,1.0,Part C
H2224 ,"SENIOR WHOLE HEALTH, LLC ",C03,Annual Flu Vaccine,4.0,1.0,Part C
H2230 ,"BCBS  OF MASSACHUSETTS HMO BLUE, INC. ",C03,Annual Flu Vaccine,5.0,1.0,Part C
H2237 ,INDEPENDENT CARE HEALTH PLAN ,C03,Annual Flu Vaccine,3.0,1.0,Part C
H2261 ,"BCBS  OF MASSACHUSETTS HMO BLUE, INC. ",C03,Annual Flu Vaccine,5.0,1.0,Part C
H2422 ,"HEALTHPARTNERS, INC. ",C03,Annual Flu Vaccine,5.0,1.0,Part C
H2486 ,"HUMANA MEDICAL PLAN OF UTAH, INC. ",C03,Annual Flu Vaccine,4.0,1.0,Part C
H2577 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,C03,Annual Flu Vaccine,3.0,1.0,Part C
H2737 ,"HEALTH NEW ENGLAND, INC. ",C03,Annual Flu Vaccine,5.0,1.0,Part C
H2765 ,"SUMMIT HEALTH PLAN, INC. ",C03,Annual Flu Vaccine,1.0,1.0,Part C
H2944 ,HUMANA INSURANCE COMPANY ,C03,Annual Flu Vaccine,2.0,1.0,Part C
H2960 ,"HOMETOWN HEALTH PLAN, INC. ",C03,Annual Flu Vaccine,5.0,1.0,Part C
H3113 ,"OXFORD HEALTH PLANS (NJ), INC. ",C03,Annual Flu Vaccine,2.0,1.0,Part C
H3152 ,AETNA HEALTH INC. (NJ) ,C03,Annual Flu Vaccine,5.0,1.0,Part C
H3192 ,AETNA HEALTH OF MICHIGAN INC. ,C03,Annual Flu Vaccine,1.0,1.0,Part C
H3288 ,AETNA HEALTH AND LIFE INSURANCE COMPANY ,C03,Annual Flu Vaccine,2.0,1.0,Part C
H3312 ,AETNA HEALTH INC. (NY) ,C03,Annual Flu Vaccine,3.0,1.0,Part C
H3347 ,"ELDERPLAN, INC. ",C03,Annual Flu Vaccine,3.0,1.0,Part C
H3387 ,"UNITEDHEALTHCARE OF NEW YORK, INC. ",C03,Annual Flu Vaccine,4.0,1.0,Part C
H3443 ,"ALIGNMENT HEALTH PLAN OF ARIZONA, INC. ",C03,Annual Flu Vaccine,3.0,1.0,Part C
H3447 ,"HEALTHKEEPERS, INC. ",C03,Annual Flu Vaccine,2.0,1.0,Part C
H3528 ,"CONNECTICARE, INC. ",C03,Annual Flu Vaccine,5.0,1.0,Part C
H3536 ,"MATTHEW THORNTON HEALTH PLAN, INC. ",C03,Annual Flu Vaccine,3.0,1.0,Part C
H3554 ,USABLE PPO INSURANCE COMPANY ,C03,Annual Flu Vaccine,3.0,1.0,Part C
H3655 ,COMMUNITY INSURANCE COMPANY ,C03,Annual Flu Vaccine,2.0,1.0,Part C
H3748 ,"AETNA BETTER HEALTH OF WASHINGTON, INC. ",C03,Annual Flu Vaccine,3.0,1.0,Part C
H3749 ,"UNITEDHEALTHCARE OF WISCONSIN, INC. ",C03,Annual Flu Vaccine,3.0,1.0,Part C
H3810 ,"ALLCARE HEALTH PLAN, INC. ",C03,Annual Flu Vaccine,1.0,1.0,Part C
H3817 ,REGENCE BLUECROSS BLUESHIELD OF OREGON ,C03,Annual Flu Vaccine,3.0,1.0,Part C
H3864 ,PACIFICSOURCE COMMUNITY HEALTH PLANS ,C03,Annual Flu Vaccine,3.0,1.0,Part C
H3949 ,"BRAVO HEALTH PENNSYLVANIA, INC. ",C03,Annual Flu Vaccine,4.0,1.0,Part C
H3975 ,"WELLCARE HEALTH INSURANCE COMPANY OF KENTUCKY, INC ",C03,Annual Flu Vaccine,3.0,1.0,Part C
H4140 ,"DOCTORS HEALTHCARE PLANS, INC. ",C03,Annual Flu Vaccine,1.0,1.0,Part C
H4213 ,USABLE MUTUAL INSURANCE COMPANY ,C03,Annual Flu Vaccine,3.0,1.0,Part C
H4227 ,"VISTA HEALTH PLAN, INC. ",C03,Annual Flu Vaccine,4.0,1.0,Part C
H5140 ,"BLUE CROSS AND BLUE SHIELD ARIZONA, INC. ",C03,Annual Flu Vaccine,3.0,1.0,Part C
H5141 ,CLOVER INSURANCE COMPANY ,C03,Annual Flu Vaccine,3.0,1.0,Part C
H4754 ,PACIFICSOURCE COMMUNITY HEALTH PLANS ,C03,Annual Flu Vaccine,2.0,1.0,Part C
H4931 ,BANNER - UNIVERSITY CARE ADVANTAGE ,C03,Annual Flu Vaccine,2.0,1.0,Part C
H4937 ,CALIFORNIA PHYSICIANS' SERVICE ,C03,Annual Flu Vaccine,4.0,1.0,Part C
H5008 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,C03,Annual Flu Vaccine,2.0,1.0,Part C
H5050 ,KAISER FOUNDATION HEALTH PLAN OF WASHINGTON ,C03,Annual Flu Vaccine,5.0,1.0,Part C
H5398 ,CENTENE VENTURE COMPANY KANSAS ,C03,Annual Flu Vaccine,3.0,1.0,Part C
H5422 ,BLUE CROSS BLUE SHIELD HEALTHCARE PLAN OF GEORGIA ,C03,Annual Flu Vaccine,2.0,1.0,Part C
H5434 ,"BLUE CROSS AND BLUE SHIELD OF FLORIDA, INC. ",C03,Annual Flu Vaccine,3.0,1.0,Part C
H5496 ,"IMPERIAL HEALTH PLAN OF CALIFORNIA, INC. ",C03,Annual Flu Vaccine,3.0,1.0,Part C
H5549 ,VNS CHOICE ,C03,Annual Flu Vaccine,5.0,1.0,Part C
H5580 ,MERCY CARE ,C03,Annual Flu Vaccine,2.0,1.0,Part C
H5587 ,"HEALTH CHOICE ARIZONA, INC. ",C03,Annual Flu Vaccine,1.0,1.0,Part C
H5608 ,"DENVER HEALTH MEDICAL PLAN, INC. ",C03,Annual Flu Vaccine,5.0,1.0,Part C
H5649 ,"CENTRAL HEALTH PLAN OF CALIFORNIA, INC. ",C03,Annual Flu Vaccine,5.0,1.0,Part C
H5826 ,COMMUNITY HEALTH PLAN OF WASHINGTON ,C03,Annual Flu Vaccine,3.0,1.0,Part C
H5828 ,"AMERIGROUP TENNESSEE, INC. ",C03,Annual Flu Vaccine,1.0,1.0,Part C
H5843 ,"BANNER HEALTH PLAN, INC. ",C03,Annual Flu Vaccine,3.0,1.0,Part C
H5859 ,"HEALTH PLAN OF CAREOREGON, INC. ",C03,Annual Flu Vaccine,2.0,1.0,Part C
H5928 ,California Physicians' Service ,C03,Annual Flu Vaccine,4.0,1.0,Part C
H5937 ,UCARE MINNESOTA ,C03,Annual Flu Vaccine,3.0,1.0,Part C
H5945 ,PROMINENCE HEALTHFIRST ,C03,Annual Flu Vaccine,2.0,1.0,Part C
H5970 ,HUMANA INSURANCE COMPANY OF NEW YORK ,C03,Annual Flu Vaccine,4.0,1.0,Part C
H5989 ,"HEALTHFIRST HEALTH PLAN, INC. ",C03,Annual Flu Vaccine,2.0,1.0,Part C
H6158 ,"USABLE HMO, INC. ",C03,Annual Flu Vaccine,3.0,1.0,Part C
H6237 ,REGENCE BLUECROSS BLUESHIELD OF OREGON ,C03,Annual Flu Vaccine,5.0,1.0,Part C
H6328 ,"CARE N' CARE INSURANCE COMPANY, INC. ",C03,Annual Flu Vaccine,4.0,1.0,Part C
H7245 ,PREMERA BLUE CROSS ,C03,Annual Flu Vaccine,4.0,1.0,Part C
H6750 ,"HARVARD PILGRIM HEALTH CARE OF NEW ENGLAND, INC. ",C03,Annual Flu Vaccine,5.0,1.0,Part C
H6898 ,"VERMONT BLUE ADVANTAGE, INC. ",C03,Annual Flu Vaccine,5.0,1.0,Part C
H6910 ,"MOUNT CARMEL HEALTH PLAN OF IDAHO, INC. ",C03,Annual Flu Vaccine,4.0,1.0,Part C
H7123 ,"UPMC HEALTH COVERAGE, INC. ",C03,Annual Flu Vaccine,3.0,1.0,Part C
H7151 ,"DEVOTED HEALTH PLAN OF ILLINOIS, INC. ",C03,Annual Flu Vaccine,4.0,1.0,Part C
H7326 ,"WELLCARE OF SOUTH CAROLINA, INC. ",C03,Annual Flu Vaccine,3.0,1.0,Part C
H7379 ,"CAREFIRST ADVANTAGE PPO, INC. ",C03,Annual Flu Vaccine,4.0,1.0,Part C
H7404 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,C03,Annual Flu Vaccine,4.0,1.0,Part C
H7464 ,"UNITEDHEALTHCARE OF THE MID-ATLANTIC, INC. ",C03,Annual Flu Vaccine,2.0,1.0,Part C
H7621 ,"HUMANA HEALTH PLAN OF CALIFORNIA, INC. ",C03,Annual Flu Vaccine,2.0,1.0,Part C
R3332 ,"BLUE CROSS AND BLUE SHIELD OF FLORIDA, INC. ",C03,Annual Flu Vaccine,4.0,1.0,Part C
H7925 ,"CENTENE VENTURE COMPANY INDIANA, INC. ",C03,Annual Flu Vaccine,2.0,1.0,Part C
R3444 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,C03,Annual Flu Vaccine,3.0,1.0,Part C
R4182 ,HUMANA INSURANCE COMPANY ,C03,Annual Flu Vaccine,2.0,1.0,Part C
H8133 ,GHS INSURANCE COMPANY ,C03,Annual Flu Vaccine,3.0,1.0,Part C
H8176 ,"MOLINA HEALTHCARE OF SOUTH CAROLINA,INC ",C03,Annual Flu Vaccine,2.0,1.0,Part C
H8189 ,MANAGED HEALTH SERVICES INSURANCE CORP. ,C03,Annual Flu Vaccine,2.0,1.0,Part C
H8211 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,C03,Annual Flu Vaccine,2.0,1.0,Part C
H8298 ,"HORIZON HEALTHCARE OF NEW JERSEY, INC. ",C03,Annual Flu Vaccine,2.0,1.0,Part C
H8554 ,GHS INSURANCE COMPANY ,C03,Annual Flu Vaccine,3.0,1.0,Part C
H8578 ,"HEALTH NEW ENGLAND, INC. ",C03,Annual Flu Vaccine,5.0,1.0,Part C
H8649 ,AETNA HEALTH OF UTAH INC ,C03,Annual Flu Vaccine,2.0,1.0,Part C
H8764 ,ASPIRE HEALTH PLAN ,C03,Annual Flu Vaccine,5.0,1.0,Part C
H8908 ,"HUMANA MEDICAL PLAN OF MICHIGAN, INC. ",C03,Annual Flu Vaccine,2.0,1.0,Part C
H8854 ,"CareFirst Advantage DSNP, Inc. ",C03,Annual Flu Vaccine,3.0,1.0,Part C
H9003 ,KAISER FOUNDATION HP OF THE N W ,C03,Annual Flu Vaccine,5.0,1.0,Part C
H9047 ,PROVIDENCE HEALTH ASSURANCE ,C03,Annual Flu Vaccine,5.0,1.0,Part C
H9065 ,"AMH HEALTH, LLC ",C03,Annual Flu Vaccine,3.0,1.0,Part C
H9207 ,"HEALTH PARTNERS PLANS, INC. ",C03,Annual Flu Vaccine,4.0,1.0,Part C
H9219 ,"AMH HEALTH PLANS OF MAINE, INC. ",C03,Annual Flu Vaccine,4.0,1.0,Part C
H9364 ,"WELLCARE OF MAINE, INC. ",C03,Annual Flu Vaccine,2.0,1.0,Part C
H9460 ,"CIGNA HEALTHCARE OF ST LOUIS, INC. ",C03,Annual Flu Vaccine,2.0,1.0,Part C
H9615 ,"MVP HEALTH PLAN, INC. ",C03,Annual Flu Vaccine,5.0,1.0,Part C
H9630 ,"ARKANSAS HEALTH AND WELLNESS HEALTH PLAN, INC ",C03,Annual Flu Vaccine,2.0,1.0,Part C
H9686 ,"ALIGNMENT HEALTH PLAN OF NEVADA, INC. ",C03,Annual Flu Vaccine,2.0,1.0,Part C
H9730 ,"WELLCARE HEALTH INSURANCE COMPANY OF KENTUCKY, INC ",C03,Annual Flu Vaccine,2.0,1.0,Part C
H9952 ,MEDICA HEALTH PLANS ,C03,Annual Flu Vaccine,4.0,1.0,Part C
R1390 ,HUMANA INSURANCE COMPANY ,C03,Annual Flu Vaccine,3.0,1.0,Part C
R5329 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,C03,Annual Flu Vaccine,5.0,1.0,Part C
R5342 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,C03,Annual Flu Vaccine,3.0,1.0,Part C
R5826 ,HUMANA INSURANCE COMPANY ,C03,Annual Flu Vaccine,3.0,1.0,Part C
R5941 ,"ANTHEM INSURANCE COMPANIES, INC. ",C03,Annual Flu Vaccine,3.0,1.0,Part C
R6801 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,C03,Annual Flu Vaccine,3.0,1.0,Part C
R7315 ,HUMANA INSURANCE COMPANY ,C03,Annual Flu Vaccine,2.0,1.0,Part C
R7444 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,C03,Annual Flu Vaccine,5.0,1.0,Part C
H0107 ,HEALTH CARE SERVICE CORPORATION ,C04,Monitoring Physical Activity,3.0,1.0,Part C
H0712 ,"WELLCARE OF CONNECTICUT, INC. ",C04,Monitoring Physical Activity,3.0,1.0,Part C
H0294 ,UNITEDHEALTHCARE INSURANCE COMPANY ,C04,Monitoring Physical Activity,3.0,1.0,Part C
H0321 ,"ARIZONA PHYSICIANS IPA, INC. ",C04,Monitoring Physical Activity,4.0,1.0,Part C
H0422 ,"UCARE HEALTH, INC. ",C04,Monitoring Physical Activity,4.0,1.0,Part C
H0423 ,"METROPLUS HEALTH PLAN, INC. ",C04,Monitoring Physical Activity,5.0,1.0,Part C
H0473 ,HUMANA INSURANCE COMPANY OF KENTUCKY ,C04,Monitoring Physical Activity,3.0,1.0,Part C
H0504 ,CALIFORNIA PHYSICIANS' SERVICE ,C04,Monitoring Physical Activity,4.0,1.0,Part C
H0543 ,UHC OF CALIFORNIA ,C04,Monitoring Physical Activity,4.0,1.0,Part C
H0755 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,C04,Monitoring Physical Activity,5.0,1.0,Part C
H0885 ,HEALTHIER NEW JERSEY INSURANCE COMPANY ,C04,Monitoring Physical Activity,4.0,1.0,Part C
H0907 ,"AMERIGROUP IOWA, INC. ",C04,Monitoring Physical Activity,3.0,1.0,Part C
H0913 ,"WELLCARE HEALTH PLANS OF NEW JERSEY, INC. ",C04,Monitoring Physical Activity,3.0,1.0,Part C
H1016 ,"AVMED, INC. ",C04,Monitoring Physical Activity,5.0,1.0,Part C
H1032 ,"Sunshine State Health Plan, Inc. ",C04,Monitoring Physical Activity,3.0,1.0,Part C
H1112 ,"WELLCARE OF GEORGIA, INC. ",C04,Monitoring Physical Activity,4.0,1.0,Part C
H1170 ,"KAISER FOUNDATION HP OF GA, INC. ",C04,Monitoring Physical Activity,5.0,1.0,Part C
H1969 ,"REGENCE BLUESHIELD OF IDAHO, INC. ",C04,Monitoring Physical Activity,3.0,1.0,Part C
H1189 ,CHRISTUS HEALTH PLAN ,C04,Monitoring Physical Activity,4.0,1.0,Part C
H1278 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,C04,Monitoring Physical Activity,4.0,1.0,Part C
H2172 ,KAISER FDTN HLTH PLAN OF THE MID-ATLANTIC STATES ,C04,Monitoring Physical Activity,5.0,1.0,Part C
H1304 ,"REGENCE BLUESHIELD OF IDAHO, INC. ",C04,Monitoring Physical Activity,3.0,1.0,Part C
H1360 ,"UnitedHealthcare Benefits of Texas, Inc. ",C04,Monitoring Physical Activity,3.0,1.0,Part C
H1607 ,"ANTHEM INSURANCE COMPANIES, INC. ",C04,Monitoring Physical Activity,2.0,1.0,Part C
H2458 ,MEDICA HEALTH PLANS ,C04,Monitoring Physical Activity,2.0,1.0,Part C
H2582 ,ROCKY MOUNTAIN HEALTH MAINTENANCE ORGANIZATION INC ,C04,Monitoring Physical Activity,3.0,1.0,Part C
H1944 ,"UNITEDHEALTHCARE OF WISCONSIN, INC. ",C04,Monitoring Physical Activity,2.0,1.0,Part C
H1947 ,"COMMUNITY CARE HEALTH PLAN OF LOUISIANA, INC. ",C04,Monitoring Physical Activity,3.0,1.0,Part C
H2168 ,VILLAGE SENIOR SERVICES CORPORATION ,C04,Monitoring Physical Activity,5.0,1.0,Part C
H2224 ,"SENIOR WHOLE HEALTH, LLC ",C04,Monitoring Physical Activity,4.0,1.0,Part C
H2230 ,"BCBS  OF MASSACHUSETTS HMO BLUE, INC. ",C04,Monitoring Physical Activity,4.0,1.0,Part C
H2237 ,INDEPENDENT CARE HEALTH PLAN ,C04,Monitoring Physical Activity,3.0,1.0,Part C
H2261 ,"BCBS  OF MASSACHUSETTS HMO BLUE, INC. ",C04,Monitoring Physical Activity,4.0,1.0,Part C
H2422 ,"HEALTHPARTNERS, INC. ",C04,Monitoring Physical Activity,4.0,1.0,Part C
H2486 ,"HUMANA MEDICAL PLAN OF UTAH, INC. ",C04,Monitoring Physical Activity,2.0,1.0,Part C
H2577 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,C04,Monitoring Physical Activity,3.0,1.0,Part C
H2765 ,"SUMMIT HEALTH PLAN, INC. ",C04,Monitoring Physical Activity,2.0,1.0,Part C
H2944 ,HUMANA INSURANCE COMPANY ,C04,Monitoring Physical Activity,1.0,1.0,Part C
H2960 ,"HOMETOWN HEALTH PLAN, INC. ",C04,Monitoring Physical Activity,4.0,1.0,Part C
H3113 ,"OXFORD HEALTH PLANS (NJ), INC. ",C04,Monitoring Physical Activity,4.0,1.0,Part C
H3152 ,AETNA HEALTH INC. (NJ) ,C04,Monitoring Physical Activity,3.0,1.0,Part C
H3192 ,AETNA HEALTH OF MICHIGAN INC. ,C04,Monitoring Physical Activity,2.0,1.0,Part C
H3288 ,AETNA HEALTH AND LIFE INSURANCE COMPANY ,C04,Monitoring Physical Activity,3.0,1.0,Part C
H3312 ,AETNA HEALTH INC. (NY) ,C04,Monitoring Physical Activity,2.0,1.0,Part C
H3347 ,"ELDERPLAN, INC. ",C04,Monitoring Physical Activity,3.0,1.0,Part C
H3387 ,"UNITEDHEALTHCARE OF NEW YORK, INC. ",C04,Monitoring Physical Activity,4.0,1.0,Part C
H3447 ,"HEALTHKEEPERS, INC. ",C04,Monitoring Physical Activity,2.0,1.0,Part C
H3528 ,"CONNECTICARE, INC. ",C04,Monitoring Physical Activity,3.0,1.0,Part C
H3536 ,"MATTHEW THORNTON HEALTH PLAN, INC. ",C04,Monitoring Physical Activity,2.0,1.0,Part C
H3554 ,USABLE PPO INSURANCE COMPANY ,C04,Monitoring Physical Activity,2.0,1.0,Part C
H3655 ,COMMUNITY INSURANCE COMPANY ,C04,Monitoring Physical Activity,2.0,1.0,Part C
H3748 ,"AETNA BETTER HEALTH OF WASHINGTON, INC. ",C04,Monitoring Physical Activity,3.0,1.0,Part C
H3749 ,"UNITEDHEALTHCARE OF WISCONSIN, INC. ",C04,Monitoring Physical Activity,3.0,1.0,Part C
H3810 ,"ALLCARE HEALTH PLAN, INC. ",C04,Monitoring Physical Activity,2.0,1.0,Part C
H3817 ,REGENCE BLUECROSS BLUESHIELD OF OREGON ,C04,Monitoring Physical Activity,3.0,1.0,Part C
H3864 ,PACIFICSOURCE COMMUNITY HEALTH PLANS ,C04,Monitoring Physical Activity,3.0,1.0,Part C
H3949 ,"BRAVO HEALTH PENNSYLVANIA, INC. ",C04,Monitoring Physical Activity,3.0,1.0,Part C
H3975 ,"WELLCARE HEALTH INSURANCE COMPANY OF KENTUCKY, INC ",C04,Monitoring Physical Activity,1.0,1.0,Part C
H4094 ,"UNITEDHEALTHCARE OF WISCONSIN, INC. ",C04,Monitoring Physical Activity,4.0,1.0,Part C
H4140 ,"DOCTORS HEALTHCARE PLANS, INC. ",C04,Monitoring Physical Activity,5.0,1.0,Part C
H4213 ,USABLE MUTUAL INSURANCE COMPANY ,C04,Monitoring Physical Activity,1.0,1.0,Part C
H4227 ,"VISTA HEALTH PLAN, INC. ",C04,Monitoring Physical Activity,4.0,1.0,Part C
H5140 ,"BLUE CROSS AND BLUE SHIELD ARIZONA, INC. ",C04,Monitoring Physical Activity,3.0,1.0,Part C
H5141 ,CLOVER INSURANCE COMPANY ,C04,Monitoring Physical Activity,4.0,1.0,Part C
H4754 ,PACIFICSOURCE COMMUNITY HEALTH PLANS ,C04,Monitoring Physical Activity,2.0,1.0,Part C
H4931 ,BANNER - UNIVERSITY CARE ADVANTAGE ,C04,Monitoring Physical Activity,3.0,1.0,Part C
H4937 ,CALIFORNIA PHYSICIANS' SERVICE ,C04,Monitoring Physical Activity,4.0,1.0,Part C
H5008 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,C04,Monitoring Physical Activity,3.0,1.0,Part C
H5050 ,KAISER FOUNDATION HEALTH PLAN OF WASHINGTON ,C04,Monitoring Physical Activity,3.0,1.0,Part C
H5398 ,CENTENE VENTURE COMPANY KANSAS ,C04,Monitoring Physical Activity,2.0,1.0,Part C
